customerid,recency,frequency,monetary,avg_order_value,monetary_per_day,is_high_value,cluster
17094,321.0,2,704.2000000000002,352.1000000000001,2.186956521739131,0,1
17095,22.0,7,3896.4100000000094,556.6300000000014,169.409130434783,1,0
17096,14.0,11,4720.059999999999,429.0963636363635,314.6706666666666,1,0
17097,1.0,9,2097.780000000003,233.08666666666699,1048.8900000000015,0,1
17098,381.0,3,591.0699999999999,197.0233333333333,1.5473036649214658,0,1
17099,532.0,1,582.1700000000002,582.1700000000002,1.0922514071294562,0,1
17100,17.0,2,1943.4799999999998,971.7399999999999,107.9711111111111,0,1
17101,9.0,7,4128.780000000001,589.8257142857144,412.87800000000004,1,0
17102,261.0,1,51.0,51.0,0.1946564885496183,0,1
17103,721.0,1,424.29999999999995,424.29999999999995,0.5876731301939058,0,1
17104,423.0,1,474.0300000000001,474.0300000000001,1.1179952830188682,0,1
17105,158.0,2,1331.5599999999988,665.7799999999994,8.374591194968547,0,1
17106,388.0,1,481.5799999999998,481.5799999999998,1.2379948586118248,0,1
17107,32.0,10,26850.19999999999,2685.019999999999,813.6424242424239,1,0
17108,663.0,1,174.95,174.95,0.2634789156626506,0,1
17109,28.0,8,2173.000000000003,271.6250000000004,74.93103448275873,0,1
17110,164.0,3,663.1999999999999,221.06666666666663,4.019393939393939,0,1
17111,46.0,2,691.1899999999999,345.59499999999997,14.706170212765956,0,1
17112,502.0,1,197.57000000000002,197.57000000000002,0.3927833001988072,0,1
17113,573.0,6,2305.5900000000006,384.2650000000001,4.0167073170731715,0,1
17114,5.0,8,1602.2400000000032,200.2800000000004,267.04000000000053,0,1
17115,7.0,7,3598.9900000000034,514.1414285714291,449.8737500000004,1,0
17116,647.0,1,389.78000000000003,389.78000000000003,0.6015123456790124,0,1
17117,287.0,1,232.39999999999995,232.39999999999995,0.8069444444444442,0,1
17118,317.0,1,314.03999999999996,314.03999999999996,0.9875471698113206,0,1
17119,2.0,2,1213.8200000000004,606.9100000000002,404.6066666666668,0,1
17120,232.0,1,614.9200000000001,614.9200000000001,2.639141630901288,0,1
17121,402.0,1,314.74,314.74,0.7809925558312655,0,1
17122,118.0,4,708.8199999999998,177.20499999999996,5.956470588235293,0,1
17123,161.0,3,1322.47,440.8233333333333,8.163395061728394,0,1
17124,184.0,1,588.4799999999999,588.4799999999999,3.1809729729729725,0,1
17125,49.0,1,460.99999999999983,460.99999999999983,9.219999999999997,0,1
17126,151.0,9,3005.879999999996,333.9866666666662,19.77552631578945,0,1
17127,428.0,5,1155.03,231.006,2.6923776223776223,0,1
17128,334.0,1,314.17999999999995,314.17999999999995,0.9378507462686566,0,1
17129,519.0,1,31.85,31.85,0.061250000000000006,0,1
17131,4.0,5,4926.339999999994,985.2679999999988,985.2679999999988,1,0
17132,451.0,2,1220.91,610.455,2.701128318584071,0,1
17133,15.0,12,19514.570000000003,1626.2141666666669,1219.6606250000002,1,0
17134,106.0,3,1038.5,346.1666666666667,9.705607476635514,0,1
17135,15.0,10,2861.91,286.191,178.869375,0,1
17136,661.0,1,231.67999999999998,231.67999999999998,0.34996978851963745,0,1
17137,415.0,6,1099.8099999999997,183.30166666666662,2.6437740384615376,0,1
17138,275.0,7,4797.770000000001,685.3957142857145,17.383224637681163,1,0
17139,15.0,25,30217.529999999977,1208.701199999999,1888.5956249999986,1,0
17140,246.0,1,908.24,908.24,3.677085020242915,0,1
17141,417.0,4,727.580000000001,181.89500000000024,1.7406220095693803,0,1
17142,238.0,4,1854.2500000000002,463.56250000000006,7.758368200836821,0,1
17143,416.0,2,880.9700000000001,440.48500000000007,2.1126378896882496,0,1
17144,0.0,2,1969.139999999999,984.5699999999995,1969.139999999999,0,1
17145,512.0,4,3120.9099999999976,780.2274999999994,6.083645224171535,0,1
17146,105.0,13,6602.419999999998,507.8784615384614,62.286981132075454,1,0
17147,22.0,9,4914.54,546.06,213.67565217391305,1,0
17148,51.0,1,249.76,249.76,4.803076923076923,0,1
17149,450.0,1,143.1,143.1,0.31729490022172946,0,1
17150,376.0,6,1357.95,226.32500000000002,3.6019893899204245,0,1
17151,734.0,1,231.90000000000003,231.90000000000003,0.3155102040816327,0,1
17152,194.0,4,3705.9999999999995,926.4999999999999,19.0051282051282,1,0
17153,23.0,1,427.56000000000006,427.56000000000006,17.815,0,1
17154,74.0,1,658.68,658.68,8.782399999999999,0,1
17155,17.0,7,1144.1600000000003,163.4514285714286,63.56444444444446,0,1
17156,491.0,1,591.8700000000001,591.8700000000001,1.2029878048780491,0,1
17157,7.0,19,5470.899999999997,287.9421052631577,683.8624999999996,1,0
17158,31.0,5,3246.9700000000016,649.3940000000003,101.46781250000005,0,1
17159,21.0,5,3638.469999999999,727.6939999999997,165.38499999999996,1,0
17160,30.0,17,13727.189999999968,807.4817647058804,442.81258064516027,1,0
17161,443.0,1,856.0100000000003,856.0100000000003,1.9279504504504512,0,1
17162,28.0,10,3430.9200000000014,343.09200000000016,118.3075862068966,1,0
17163,21.0,4,992.88,248.22,45.13090909090909,0,1
17164,32.0,7,4934.69999999999,704.9571428571414,149.53636363636332,1,0
17165,283.0,6,1953.0000000000014,325.5000000000002,6.876760563380286,0,1
17166,38.0,2,412.68000000000006,206.34000000000003,10.581538461538463,0,1
17167,379.0,3,867.1099999999998,289.0366666666666,2.281868421052631,0,1
17168,498.0,1,400.20000000000005,400.20000000000005,0.8020040080160321,0,1
17169,57.0,3,1992.5099999999998,664.17,34.353620689655166,0,1
17170,373.0,2,178.68,89.34,0.4777540106951872,0,1
17171,288.0,2,609.4999999999999,304.74999999999994,2.108996539792387,0,1
17172,78.0,3,1274.3299999999997,424.7766666666666,16.130759493670883,0,1
17173,4.0,8,7533.199999999996,941.6499999999995,1506.6399999999992,1,0
17174,217.0,1,119.80000000000001,119.80000000000001,0.5495412844036698,0,1
17175,43.0,4,2887.3799999999983,721.8449999999996,65.62227272727269,0,1
17176,201.0,3,1208.45,402.81666666666666,5.982425742574257,0,1
17177,504.0,1,119.50000000000001,119.50000000000001,0.23663366336633665,0,1
17178,730.0,1,432.9599999999999,432.9599999999999,0.5922845417236661,0,1
17179,177.0,6,2219.05,369.8416666666667,12.466573033707867,0,1
17180,55.0,11,3020.7399999999993,274.6127272727272,53.9417857142857,0,1
17181,56.0,3,549.7699999999999,183.25666666666663,9.645087719298242,0,1
17182,422.0,2,321.29999999999995,160.64999999999998,0.7595744680851063,0,1
17183,7.0,6,6694.619999999996,1115.7699999999993,836.8274999999995,1,0
17184,568.0,2,198.41000000000005,99.20500000000003,0.3486994727592268,0,1
17185,591.0,3,229.45999999999992,76.48666666666664,0.3876013513513512,0,1
17186,46.0,2,288.0,144.0,6.127659574468085,0,1
17187,226.0,2,671.6599999999997,335.82999999999987,2.95885462555066,0,1
17188,10.0,13,7067.16,543.6276923076923,642.4690909090909,1,0
17189,105.0,5,1337.38,267.476,12.61679245283019,0,1
17190,58.0,7,2171.3100000000004,310.18714285714293,36.801864406779664,0,1
17191,27.0,15,6404.01999999998,426.93466666666535,228.7149999999993,1,0
17192,535.0,1,75.28,75.28,0.14044776119402985,0,1
17193,35.0,9,4009.3400000000015,445.4822222222224,111.3705555555556,1,0
17194,273.0,3,1075.1200000000006,358.3733333333335,3.9237956204379585,0,1
17195,654.0,1,562.9799999999999,562.9799999999999,0.8595114503816792,0,1
17196,427.0,1,327.74999999999983,327.74999999999983,0.7657710280373827,0,1
17197,29.0,1,2026.0199999999998,2026.0199999999998,67.53399999999999,0,1
17198,23.0,3,1384.44,461.48,57.685,0,1
17199,581.0,1,135.04000000000002,135.04000000000002,0.23202749140893475,0,1
17200,386.0,4,356.7099999999999,89.17749999999998,0.9217312661498706,0,1
17201,53.0,4,1432.8800000000012,358.2200000000003,26.534814814814837,0,1
17202,420.0,1,160.65,160.65,0.3815914489311164,0,1
17203,35.0,10,9124.169999999991,912.4169999999991,253.44916666666643,1,0
17204,174.0,9,7069.25,785.4722222222222,40.395714285714284,1,0
17205,53.0,3,1383.43,461.1433333333334,25.619074074074074,0,1
17206,52.0,1,408.48,408.48,7.707169811320755,0,1
17207,651.0,1,292.6199999999999,292.6199999999999,0.4488036809815949,0,1
17208,395.0,1,111.15000000000002,111.15000000000002,0.28068181818181825,0,1
17209,648.0,3,595.6999999999999,198.56666666666663,0.9178736517719568,0,1
17210,392.0,1,251.72000000000003,251.72000000000003,0.6405089058524174,0,1
17211,26.0,13,6090.569999999983,468.5053846153833,225.57666666666606,1,0
17212,252.0,3,1021.2599999999999,340.41999999999996,4.036600790513834,0,1
17213,39.0,13,7650.630000000001,588.5100000000001,191.26575000000003,1,0
17214,59.0,6,2118.2400000000016,353.04000000000025,35.30400000000002,0,1
17215,463.0,1,186.15,186.15,0.4011853448275862,0,1
17216,553.0,1,63.60000000000001,63.60000000000001,0.11480144404332132,0,1
17217,233.0,2,323.59999999999997,161.79999999999998,1.3829059829059827,0,1
17218,3.0,18,5843.35999999999,324.63111111111056,1460.8399999999974,1,0
17219,31.0,2,373.3599999999998,186.6799999999999,11.667499999999993,0,1
17220,23.0,21,7644.859999999981,364.04095238095147,318.5358333333325,1,0
17221,6.0,5,1311.1000000000008,262.22000000000014,187.30000000000013,0,1
17222,64.0,6,1908.1599999999996,318.0266666666666,29.356307692307688,0,1
17223,309.0,3,974.9299999999997,324.9766666666666,3.1449354838709667,0,1
17224,500.0,1,100.86000000000001,100.86000000000001,0.20131736526946112,0,1
17225,581.0,1,131.14999999999998,131.14999999999998,0.2253436426116838,0,1
17226,308.0,3,1288.96,429.65333333333336,4.171391585760518,0,1
17227,18.0,12,2818.250000000001,234.85416666666674,148.3289473684211,0,1
17228,15.0,13,4726.12,363.5476923076923,295.3825,1,0
17229,95.0,2,637.5199999999999,318.75999999999993,6.640833333333332,0,1
17230,263.0,18,13026.900000000005,723.7166666666669,49.3443181818182,1,0
17231,11.0,25,10189.519999999982,407.5807999999993,849.1266666666652,1,0
17232,2.0,2,835.5400000000003,417.77000000000015,278.51333333333343,0,1
17233,34.0,3,751.7399999999998,250.57999999999993,21.478285714285708,0,1
17234,182.0,1,299.77999999999986,299.77999999999986,1.6381420765027315,0,1
17235,24.0,8,2113.0399999999995,264.12999999999994,84.52159999999998,0,1
17236,12.0,12,2845.3899999999962,237.11583333333303,218.87615384615356,0,1
17237,10.0,4,1308.8200000000002,327.20500000000004,118.98363636363638,0,1
17238,2.0,32,11050.769999999968,345.336562499999,3683.5899999999892,1,0
17239,312.0,4,1571.9499999999996,392.9874999999999,5.022204472843449,0,1
17240,595.0,1,130.6,130.6,0.2191275167785235,0,1
17241,384.0,12,2736.6400000000012,228.05333333333343,7.1081558441558474,0,1
17242,107.0,5,4024.320000000004,804.8640000000007,37.262222222222256,1,0
17243,0.0,69,28743.630000000067,416.57434782608794,28743.630000000067,1,-1
17244,52.0,5,2780.940000000001,556.1880000000002,52.470566037735864,0,1
17245,204.0,2,543.0800000000002,271.5400000000001,2.6491707317073176,0,1
17246,546.0,2,38.92,19.46,0.07115173674588665,0,1
17247,14.0,1,560.1800000000003,560.1800000000003,37.34533333333335,0,1
17248,119.0,2,819.1900000000004,409.5950000000002,6.826583333333336,0,1
17249,428.0,1,68.03,68.03,0.15857808857808858,0,1
17250,3.0,2,763.9399999999999,381.96999999999997,190.98499999999999,0,1
17251,362.0,3,1068.810000000001,356.2700000000004,2.9443801652892594,0,1
17252,116.0,2,697.8200000000004,348.9100000000002,5.964273504273508,0,1
17253,17.0,1,356.5199999999999,356.5199999999999,19.80666666666666,0,1
17254,4.0,3,740.6699999999994,246.8899999999998,148.13399999999987,0,1
17255,40.0,4,1073.1800000000005,268.29500000000013,26.175121951219523,0,1
17256,106.0,5,738.9300000000002,147.78600000000003,6.905887850467291,0,1
17257,435.0,2,189.78000000000003,94.89000000000001,0.4352752293577982,0,1
17258,396.0,2,417.2999999999999,208.64999999999995,1.0511335012594456,0,1
17259,147.0,6,2033.6200000000006,338.9366666666668,13.74067567567568,0,1
17260,410.0,1,120.95,120.95,0.29428223844282236,0,1
17261,509.0,1,221.58999999999997,221.58999999999997,0.4344901960784313,0,1
17262,51.0,11,3742.119999999999,340.19272727272715,71.96384615384613,1,0
17263,207.0,1,126.88000000000005,126.88000000000005,0.6100000000000002,0,1
17264,423.0,1,268.27999999999986,268.27999999999986,0.6327358490566034,0,1
17265,138.0,2,1100.0200000000007,550.0100000000003,7.913812949640293,0,1
17266,1.0,5,798.3,159.66,399.15,0,1
17267,126.0,2,634.3999999999996,317.1999999999998,4.995275590551178,0,1
17268,107.0,11,2497.53,227.04818181818183,23.12527777777778,0,1
17269,385.0,1,491.80999999999995,491.80999999999995,1.2741191709844557,0,1
17270,468.0,2,601.4499999999999,300.72499999999997,1.2824093816631128,0,1
17271,735.0,1,204.29999999999995,204.29999999999995,0.27758152173913037,0,1
17272,41.0,4,4297.260000000002,1074.3150000000005,102.31571428571434,1,0
17273,423.0,1,141.12,141.12,0.3328301886792453,0,1
17274,34.0,2,681.0399999999996,340.5199999999998,19.458285714285704,0,1
17275,382.0,1,114.10000000000002,114.10000000000002,0.29791122715404705,0,1
17276,401.0,1,502.48999999999995,502.48999999999995,1.2499751243781094,0,1
17277,227.0,2,2130.6999999999994,1065.3499999999997,9.345175438596488,0,1
17278,240.0,2,517.2800000000001,258.64000000000004,2.146390041493776,0,1
17279,57.0,1,375.65999999999997,375.65999999999997,6.4768965517241375,0,1
17280,437.0,1,118.85999999999999,118.85999999999999,0.2713698630136986,0,1
17281,373.0,6,797.8499999999999,132.975,2.1332887700534755,0,1
17282,129.0,5,3994.000000000001,798.8000000000002,30.72307692307693,1,0
17283,378.0,1,188.46,188.46,0.49725593667546175,0,1
17284,59.0,8,4435.539999999992,554.442499999999,73.92566666666653,1,0
17285,627.0,2,407.9399999999999,203.96999999999994,0.6495859872611464,0,1
17286,21.0,3,540.5499999999994,180.18333333333314,24.570454545454517,0,1
17287,25.0,21,4875.920000000002,232.18666666666675,187.5353846153847,1,0
17288,8.0,11,3886.059999999995,353.27818181818134,431.78444444444386,1,0
17289,31.0,9,2972.8200000000024,330.3133333333336,92.90062500000008,0,1
17290,3.0,8,2000.9700000000012,250.12125000000015,500.2425000000003,0,1
17291,307.0,1,1101.6000000000001,1101.6000000000001,3.576623376623377,0,1
17292,471.0,2,271.75,135.875,0.5757415254237288,0,1
17293,7.0,17,5604.689999999998,329.6876470588234,700.5862499999997,1,0
17294,668.0,2,467.7900000000001,233.89500000000004,0.6992376681614351,0,1
17295,28.0,3,1094.0000000000007,364.6666666666669,37.724137931034505,0,1
17296,729.0,1,338.12999999999994,338.12999999999994,0.4631917808219177,0,1
17297,16.0,1,256.35999999999996,256.35999999999996,15.079999999999998,0,1
17298,100.0,5,1452.6800000000003,290.53600000000006,14.382970297029706,0,1
17299,11.0,6,1649.8400000000001,274.97333333333336,137.48666666666668,0,1
17300,390.0,2,393.63999999999993,196.81999999999996,1.0067519181585676,0,1
17301,20.0,2,457.62999999999994,228.81499999999997,21.79190476190476,0,1
17302,14.0,5,2271.260000000001,454.25200000000024,151.4173333333334,0,1
17303,360.0,1,500.08,500.08,1.3852631578947368,0,1
17304,533.0,1,111.50000000000001,111.50000000000001,0.20880149812734086,0,1
17305,648.0,1,2135.46,2135.46,3.2903852080123266,0,1
17306,10.0,21,18413.65999999999,876.8409523809519,1673.9690909090898,1,0
17307,394.0,11,3999.8900000000003,363.6263636363637,10.126303797468355,1,0
17308,392.0,2,4511.76,2255.88,11.480305343511452,1,0
17309,94.0,3,403.14,134.38,4.243578947368421,0,1
17310,386.0,2,1025.1,512.55,2.648837209302325,0,1
17311,77.0,6,4951.410000000002,825.2350000000002,63.47961538461541,1,0
17312,138.0,3,1288.6000000000001,429.53333333333336,9.270503597122303,0,1
17313,30.0,1,4657.679999999999,4657.679999999999,150.24774193548384,1,0
17314,24.0,17,7432.349999999996,437.1970588235292,297.2939999999998,1,0
17315,1.0,41,15820.809999999996,385.87341463414623,7910.404999999998,1,0
17316,419.0,1,124.45000000000003,124.45000000000003,0.2963095238095239,0,1
17317,45.0,3,5200.679999999999,1733.5599999999997,113.0582608695652,1,0
17318,724.0,1,157.32999999999996,157.32999999999996,0.2170068965517241,0,1
17319,668.0,1,29.1,29.1,0.04349775784753363,0,1
17320,99.0,6,3645.469999999998,607.578333333333,36.45469999999998,1,0
17321,7.0,6,2322.370000000002,387.061666666667,290.29625000000027,0,1
17322,375.0,5,922.5900000000001,184.51800000000003,2.4536968085106388,0,1
17323,14.0,12,2457.5599999999954,204.79666666666628,163.83733333333302,0,1
17324,17.0,12,3157.549999999999,263.12916666666655,175.41944444444437,0,1
17325,279.0,3,706.3699999999998,235.4566666666666,2.5227499999999994,0,1
17326,407.0,2,312.34999999999985,156.17499999999993,0.7655637254901957,0,1
17327,409.0,2,152.35,76.175,0.37158536585365853,0,1
17328,672.0,1,104.7,104.7,0.15557206537890045,0,1
17329,13.0,5,1521.64,304.32800000000003,108.68857142857144,0,1
17330,22.0,4,787.6999999999999,196.92499999999998,34.24782608695652,0,1
17331,123.0,1,350.4,350.4,2.825806451612903,0,1
17332,527.0,5,838.2699999999996,167.65399999999994,1.587632575757575,0,1
17333,85.0,1,988.5000000000001,988.5000000000001,11.49418604651163,0,1
17334,301.0,3,942.1700000000002,314.05666666666673,3.1197682119205306,0,1
17335,383.0,2,497.04,248.52,1.294375,0,1
17336,471.0,1,81.12,81.12,0.17186440677966103,0,1
17337,150.0,4,3962.1199999999885,990.5299999999971,26.239205298013168,1,0
17338,16.0,17,18382.86999999997,1081.3452941176454,1081.3452941176454,1,0
17339,93.0,3,545.72,181.90666666666667,5.805531914893617,0,1
17340,29.0,18,31971.240000000013,1776.1800000000007,1065.7080000000003,1,0
17341,156.0,5,1954.5000000000025,390.9000000000005,12.449044585987277,0,1
17342,379.0,4,1227.5399999999997,306.88499999999993,3.230368421052631,0,1
17343,354.0,6,1453.5800000000002,242.26333333333335,4.094591549295775,0,1
17344,45.0,2,614.9800000000001,307.49000000000007,13.369130434782612,0,1
17345,14.0,10,2106.3200000000015,210.63200000000015,140.42133333333342,0,1
17346,3.0,26,7621.489999999969,293.1342307692296,1905.3724999999922,1,0
17347,85.0,1,457.92,457.92,5.324651162790698,0,1
17348,14.0,9,3598.889999999995,399.8766666666661,239.92599999999965,1,0
17349,178.0,5,870.6600000000003,174.13200000000006,4.864022346368717,0,1
17350,7.0,7,3175.0210000000015,453.57442857142877,396.8776250000002,0,1
17351,35.0,12,2575.379999999998,214.6149999999998,71.53833333333327,0,1
17352,695.0,1,36.25,36.25,0.052083333333333336,0,1
17353,128.0,4,4982.0,1245.5,38.62015503875969,1,0
17354,50.0,4,4527.020000000002,1131.7550000000006,88.76509803921573,1,0
17355,385.0,1,273.31000000000006,273.31000000000006,0.708056994818653,0,1
17356,311.0,5,1124.69,224.93800000000002,3.604775641025641,0,1
17357,23.0,2,768.7799999999999,384.38999999999993,32.03249999999999,0,1
17358,302.0,5,1221.820000000001,244.3640000000002,4.032409240924096,0,1
17359,10.0,2,412.31999999999994,206.15999999999997,37.48363636363636,0,1
17360,16.0,6,1768.7500000000018,294.79166666666697,104.04411764705893,0,1
17361,48.0,5,1359.9900000000002,271.99800000000005,27.75489795918368,0,1
17362,238.0,7,1336.2700000000004,190.89571428571435,5.591087866108788,0,1
17363,394.0,3,920.4600000000002,306.82000000000005,2.3302784810126584,0,1
17364,0.0,28,16435.600000000028,586.9857142857153,16435.600000000028,1,0
17365,12.0,15,12951.850000000037,863.4566666666691,996.2961538461567,1,0
17366,431.0,2,1077.24,538.62,2.493611111111111,0,1
